Day,Month,Hour,League_Rank,Total_teams,Games_played,Points,Max_points,Min_points,Won,Draw,Lost,Goals_Scored,Goals_Rec,Win_Perc,Draw_Perc,Status,Weekday_Fri,Weekday_Mon,Weekday_Sat,Weekday_Sun,Weekday_Thu,Weekday_Tue,Weekday_Wed,Goals
26,1,18,8,16,17,23,44,6,6,5,6,21,24,46,27,1,0,0,1,0,0,0,0,0
26,1,16,4,12,18,29,41,9,9,2,7,24,23,55,11,1,0,0,1,0,0,0,0,1
26,1,15,11,14,19,18,49,15,2,12,5,12,16,55,27,1,0,0,1,0,0,0,0,3
26,1,11,1,18,19,42,42,-1,13,3,3,35,18,69,20,1,0,0,1,0,0,0,0,5
26,1,15,16,24,28,33,58,21,7,12,9,37,38,30,50,1,0,0,1,0,0,0,0,1
25,1,9,9,10,15,8,34,6,1,5,9,16,32,41,27,1,1,0,0,0,0,0,0,2
25,1,20,11,20,21,28,46,13,8,4,9,27,27,37,25,1,1,0,0,0,0,0,0,2
23,1,9,7,10,15,13,33,7,3,4,8,14,20,27,27,1,0,0,0,0,0,0,1,1
23,1,21,12,12,3,0,7,0,0,0,3,2,8,44,33,1,0,0,0,0,0,0,1,2
20,1,17,6,12,16,24,38,7,6,6,4,20,18,44,33,1,0,0,0,1,0,0,0,2
19,1,16,21,24,27,27,57,23,8,3,16,31,43,40,11,1,0,0,1,0,0,0,0,0
19,1,16,9,24,26,38,57,23,10,8,8,27,25,55,30,1,0,0,1,0,0,0,0,0
19,1,16,1,20,20,40,40,18,11,7,2,30,18,55,42,1,0,0,1,0,0,0,0,1
19,1,20,9,16,22,28,51,14,9,1,12,26,39,39,8,1,0,0,1,0,0,0,0,4
19,1,14,8,18,17,27,35,12,8,3,6,19,21,55,20,1,0,0,1,0,0,0,0,0
19,1,16,2,10,19,44,47,7,14,2,3,42,14,82,14,1,0,0,1,0,0,0,0,2
18,1,16,10,16,17,19,36,13,4,7,6,17,25,31,39,1,1,0,0,0,0,0,0,0
18,1,20,17,20,20,14,43,11,2,8,10,21,32,12,40,1,1,0,0,0,0,0,0,0
17,1,17,3,16,17,27,36,12,7,6,4,19,18,39,39,1,0,0,0,0,1,0,0,1
17,1,11,5,16,16,24,33,11,6,6,4,16,17,47,31,1,0,0,0,0,1,0,0,1
17,1,3,8,12,1,1,4,0,0,1,0,1,1,44,33,1,0,0,0,0,1,0,0,2
15,1,17,1,16,16,33,33,12,10,3,3,27,13,71,24,1,0,0,0,0,0,1,0,4
12,1,16,7,24,26,44,57,22,12,8,6,45,33,48,38,1,0,0,1,0,0,0,0,2
12,1,16,2,12,11,28,33,1,9,1,1,36,3,81,7,1,0,0,1,0,0,0,0,2
12,1,18,12,16,15,14,38,5,3,5,7,14,22,46,9,1,0,0,1,0,0,0,0,1
12,1,7,6,10,12,19,29,2,5,4,3,17,15,27,41,1,0,0,1,0,0,0,0,3
9,1,18,12,18,15,17,34,13,4,5,6,17,20,17,42,1,0,0,0,0,0,0,1,2
9,1,16,16,18,15,13,34,13,4,1,10,16,19,31,8,1,0,0,0,0,0,0,1,0
6,1,18,6,20,19,29,38,15,7,8,4,22,16,30,49,1,0,0,0,1,0,0,0,1
6,1,16,10,18,15,18,34,13,5,3,7,13,15,39,24,1,0,0,0,1,0,0,0,1
6,1,19,2,14,16,26,42,13,7,5,4,24,12,46,55,1,0,0,0,1,0,0,0,3
6,1,9,9,10,11,7,23,2,1,4,6,13,21,14,41,1,0,0,0,1,0,0,0,2
6,1,0,14,18,0,0,3,0,0,0,0,0,0,48,27,1,0,0,0,1,0,0,0,1
5,1,16,5,10,18,26,39,13,5,11,2,25,20,27,69,1,0,0,1,0,0,0,0,1
5,1,17,11,18,18,20,38,15,4,8,6,20,30,17,68,1,0,0,1,0,0,0,0,1
5,1,16,1,10,19,44,44,7,14,2,3,34,11,97,0,1,0,0,1,0,0,0,0,0
5,1,14,7,12,11,14,28,4,4,2,5,13,15,25,49,1,0,0,1,0,0,0,0,0
5,1,7,5,10,10,15,23,2,4,3,3,14,13,41,41,1,0,0,1,0,0,0,0,0
4,1,14,1,16,17,34,34,6,10,4,3,30,18,71,24,1,1,0,0,0,0,0,0,1
3,1,15,1,8,2,6,6,0,2,0,0,8,2,82,27,1,0,0,0,0,1,0,0,0
26,1,7,6,10,15,23,34,6,6,5,4,23,21,41,41,1,0,0,1,0,0,0,0,1
26,1,16,8,24,29,39,57,23,10,9,10,41,33,35,30,1,0,0,1,0,0,0,0,0
26,1,16,12,24,28,38,57,23,10,8,10,38,40,40,35,1,0,0,1,0,0,0,0,1
26,1,16,11,24,29,40,58,21,10,10,9,33,38,40,25,1,0,0,1,0,0,0,0,0
26,1,16,8,24,28,44,58,21,12,8,8,38,29,45,35,1,0,0,1,0,0,0,0,1
26,1,16,5,12,23,39,48,12,12,3,8,29,28,55,22,1,0,0,1,0,0,0,0,2
26,1,15,12,20,22,29,45,16,9,2,11,26,33,52,24,1,0,0,1,0,0,0,0,1
26,1,16,1,10,21,52,52,16,16,4,1,49,18,69,41,1,0,0,1,0,0,0,0,0
26,1,16,4,12,22,42,45,12,13,3,6,37,24,55,22,1,0,0,1,0,0,0,0,0
25,1,9,7,11,14,14,30,7,3,5,6,7,12,37,37,1,1,0,0,0,0,0,0,0
25,1,9,6,9,11,15,20,4,4,3,4,16,19,41,27,1,1,0,0,0,0,0,0,1
25,1,20,14,20,21,27,46,13,7,6,8,22,28,42,25,1,1,0,0,0,0,0,0,3
25,1,23,7,26,16,24,36,10,6,6,4,14,12,40,50,1,1,0,0,0,0,0,0,1
24,1,13,18,18,19,15,41,15,2,9,8,17,25,31,31,1,0,0,0,0,1,0,0,0
24,1,9,9,9,10,4,19,4,1,1,8,9,21,41,27,1,0,0,0,0,1,0,0,1
23,1,19,2,16,13,24,27,13,7,3,3,12,5,64,18,1,0,0,0,0,0,0,1,0
23,1,19,6,18,19,27,41,15,6,9,4,20,19,35,55,1,0,0,0,0,0,0,1,2
22,1,17,10,16,17,21,37,13,5,6,6,20,20,39,39,1,0,0,0,0,0,1,0,1
22,1,2,4,9,2,4,6,1,1,1,0,4,2,20,35,1,0,0,0,0,0,1,0,3
22,1,15,8,8,5,3,12,3,1,0,4,5,9,69,27,1,0,0,0,0,0,1,0,2
22,1,16,3,14,23,43,43,12,13,4,6,43,25,69,14,1,0,0,0,0,0,1,0,2
22,1,19,2,14,23,43,43,12,12,7,4,37,21,92,18,1,0,0,0,0,0,1,0,0
21,1,17,16,18,17,16,41,-1,4,4,9,22,29,27,41,1,0,1,0,0,0,0,0,0
20,1,0,11,26,11,19,36,10,5,4,2,16,6,41,55,1,0,0,0,1,0,0,0,0
20,1,22,9,14,0,0,3,0,0,0,0,0,0,64,27,1,0,0,0,1,0,0,0,0
20,1,18,15,20,20,18,39,12,5,11,4,30,25,20,69,1,0,0,0,1,0,0,0,1
20,1,12,11,18,17,21,40,15,6,3,8,15,17,48,20,1,0,0,0,1,0,0,0,2
20,1,17,7,18,18,29,41,-1,7,8,3,21,12,39,46,1,0,0,0,1,0,0,0,1
20,1,14,15,18,18,17,41,-1,4,5,9,15,33,27,27,1,0,0,0,1,0,0,0,0
19,1,16,21,24,28,28,52,21,7,7,14,28,44,40,25,1,0,0,1,0,0,0,0,1
19,1,16,19,24,26,28,57,23,8,4,14,36,43,40,35,1,0,0,1,0,0,0,0,0
19,1,4,10,18,3,3,6,0,1,0,2,3,4,48,20,1,0,0,1,0,0,0,0,2
19,1,18,8,18,17,24,40,15,7,3,7,21,23,92,18,1,0,0,1,0,0,0,0,2
19,1,16,22,24,28,28,57,23,7,7,14,25,30,44,38,1,0,0,1,0,0,0,0,0
19,1,15,2,14,19,31,46,14,8,7,4,27,13,46,37,1,0,0,1,0,0,0,0,0
18,1,20,11,20,20,27,43,11,7,6,7,25,28,37,30,1,1,0,0,0,0,0,0,1
16,1,16,4,18,16,28,40,15,8,4,4,20,14,55,27,1,0,0,0,0,0,0,1,4
15,1,12,5,14,22,37,42,9,11,4,7,42,29,26,33,1,0,0,0,0,0,1,0,0
15,1,13,4,18,17,27,41,15,8,3,6,19,15,55,8,1,0,0,0,0,0,1,0,2
15,1,15,2,8,4,9,10,1,3,0,1,9,3,55,14,1,0,0,0,0,0,1,0,3
14,1,20,9,12,14,17,24,11,4,5,5,25,32,44,22,1,0,1,0,0,0,0,0,5
14,1,1,16,18,1,0,6,0,0,0,1,0,2,41,27,1,0,1,0,0,0,0,0,1
13,1,19,10,14,17,18,45,14,4,6,7,21,27,27,37,1,0,0,0,1,0,0,0,0
13,1,14,5,20,19,34,40,10,10,4,5,26,17,61,18,1,0,0,0,1,0,0,0,1
13,1,14,17,20,19,14,40,10,3,5,11,23,42,18,25,1,0,0,0,1,0,0,0,1
13,1,23,3,10,0,0,3,0,0,0,0,0,0,69,27,1,0,0,0,1,0,0,0,4
13,1,21,9,12,0,0,3,0,0,0,0,0,0,88,22,1,0,0,0,1,0,0,0,1
13,1,2,9,18,1,1,6,0,0,1,0,1,1,35,35,1,0,0,0,1,0,0,0,0
13,1,2,9,18,2,3,6,0,1,0,1,3,5,41,41,1,0,0,0,1,0,0,0,3
13,1,22,5,10,0,0,3,0,0,0,0,0,0,41,27,1,0,0,0,1,0,0,0,0
12,1,16,2,14,14,32,34,4,9,5,0,23,9,73,37,1,0,0,1,0,0,0,0,1
12,1,7,4,10,8,15,17,1,4,3,1,11,7,55,41,1,0,0,1,0,0,0,0,2
11,1,20,2,6,11,24,27,0,7,3,1,40,9,39,39,1,1,0,0,0,0,0,0,1
11,1,20,2,18,17,35,35,9,10,5,2,24,14,71,31,1,1,0,0,0,0,0,0,1
11,1,20,10,12,15,15,30,5,4,3,8,21,31,33,22,1,1,0,0,0,0,0,0,2
11,1,20,2,12,14,27,30,5,8,3,3,32,15,77,22,1,1,0,0,0,0,0,0,1
10,1,16,2,14,20,40,42,6,12,4,4,41,22,71,8,1,0,0,0,0,1,0,0,0
9,1,9,6,10,11,16,26,2,4,4,3,14,13,41,41,1,0,0,0,0,0,0,1,2
9,1,16,17,18,17,16,41,15,3,7,7,22,27,37,44,1,0,0,0,0,0,0,1,1
9,1,20,2,22,22,49,54,15,15,4,3,47,24,70,24,1,0,0,0,0,0,0,1,2
9,1,18,1,16,16,33,33,11,10,3,3,24,10,55,24,1,0,0,0,0,0,0,1,0
9,1,16,8,18,15,23,34,13,7,2,6,20,18,51,17,1,0,0,0,0,0,0,1,2
8,1,14,6,16,13,21,33,6,4,9,0,11,4,34,77,1,0,0,0,0,0,1,0,0
8,1,14,8,16,14,20,33,6,6,2,6,22,24,47,24,1,0,0,0,0,0,1,0,2
7,1,18,15,16,17,10,35,9,5,6,6,22,21,39,39,1,0,1,0,0,0,0,0,2
7,1,18,13,16,17,18,35,9,4,6,7,12,21,24,31,1,0,1,0,0,0,0,0,1
6,1,18,17,18,16,13,34,13,2,7,7,15,24,17,42,1,0,0,0,1,0,0,0,2
6,1,0,7,18,0,0,3,0,0,0,0,0,0,55,14,1,0,0,0,1,0,0,0,5
6,1,14,2,14,11,26,26,7,8,2,1,16,5,85,13,1,0,0,0,1,0,0,0,2
6,1,17,5,12,15,23,35,7,7,2,6,19,19,66,11,1,0,0,0,1,0,0,0,0
6,1,15,7,12,15,20,35,7,6,2,7,15,18,44,11,1,0,0,0,1,0,0,0,1
6,1,7,4,10,10,17,23,2,5,2,3,13,9,41,14,1,0,0,0,1,0,0,0,2
5,1,16,21,24,27,26,51,21,7,5,15,24,47,45,25,1,0,0,1,0,0,0,0,2
5,1,12,3,11,11,19,24,4,5,4,2,19,10,49,37,1,0,0,1,0,0,0,0,2
5,1,16,3,10,20,32,49,16,10,2,8,30,28,61,13,1,0,0,1,0,0,0,0,1
5,1,16,2,24,27,53,57,18,15,8,4,36,17,60,35,1,0,0,1,0,0,0,0,0
5,1,16,17,24,27,30,57,22,8,6,13,34,52,20,30,1,0,0,1,0,0,0,0,2
5,1,10,5,16,15,25,42,9,8,1,6,25,18,0,0,1,0,0,1,0,0,0,0,1
5,1,16,8,24,27,43,51,21,12,7,8,39,30,55,20,1,0,0,1,0,0,0,0,3
5,1,14,7,16,15,21,30,11,5,6,4,17,13,50,50,1,0,0,1,0,0,0,0,1
4,1,18,5,14,19,33,39,6,9,6,4,34,19,29,29,1,1,0,0,0,0,0,0,4
22,10,19,5,20,8,18,23,2,6,0,2,19,10,77,0,1,0,1,0,0,0,0,0,3
29,10,20,5,20,9,21,26,3,7,0,2,16,7,77,11,1,0,1,0,0,0,0,0,0
28,10,13,15,20,9,7,26,3,2,1,6,5,11,49,25,1,0,0,0,1,0,0,0,2
28,10,13,14,20,9,8,26,3,2,2,5,10,17,37,25,1,0,0,0,1,0,0,0,0
21,10,18,3,20,8,16,25,-1,5,1,2,12,6,60,20,1,0,0,0,1,0,0,0,1
20,10,11,2,20,8,20,20,2,6,2,0,18,5,60,11,1,0,0,1,0,0,0,0,2
21,10,13,9,20,8,13,27,-1,4,1,3,10,9,47,16,1,0,0,0,1,0,0,0,0
28,10,16,10,20,9,14,26,3,4,2,3,15,16,33,44,1,0,0,0,1,0,0,0,2
20,10,16,1,20,8,24,24,-1,8,0,0,18,5,79,24,1,0,0,1,0,0,0,0,1
28,10,20,5,20,10,19,30,7,6,1,3,22,16,51,44,1,0,0,0,1,0,0,0,0
28,10,19,2,20,9,21,28,-1,7,0,2,18,10,66,33,1,0,0,0,1,0,0,0,1
21,10,15,11,20,8,12,23,2,3,3,2,13,12,60,50,1,0,0,0,1,0,0,0,2
29,10,19,4,20,9,18,28,-1,6,0,3,13,9,55,33,1,0,1,0,0,0,0,0,0
22,10,18,6,20,8,14,25,-1,4,2,2,12,4,13,13,1,0,1,0,0,0,0,0,0
20,10,18,15,20,8,8,24,-1,2,2,4,8,10,11,20,1,0,0,1,0,0,0,0,0
31,10,19,7,20,9,15,28,-1,4,3,2,18,13,47,47,1,0,0,0,0,0,0,1,2
27,10,13,12,18,8,9,20,5,2,3,3,4,8,37,37,1,0,0,1,0,0,0,0,1
27,10,18,5,20,9,16,18,5,4,4,1,10,5,47,31,1,0,0,1,0,0,0,0,2
27,10,16,18,20,9,6,25,-1,1,3,5,8,13,18,18,1,0,0,1,0,0,0,0,1
21,10,16,5,18,7,14,20,5,4,2,1,15,9,55,27,1,0,0,0,1,0,0,0,4
21,10,16,7,20,8,13,25,-1,4,1,3,14,6,60,11,1,0,0,0,1,0,0,0,1
20,10,13,17,18,7,5,17,5,1,2,4,6,13,63,31,1,0,0,1,0,0,0,0,0
27,10,16,9,18,8,10,20,5,3,1,4,14,13,79,0,1,0,0,1,0,0,0,0,4
21,10,13,6,18,7,14,20,5,4,2,1,12,7,49,37,1,0,0,0,1,0,0,0,1
28,10,17,13,20,8,12,28,-1,3,3,2,15,11,33,22,1,0,0,0,1,0,0,0,3
27,10,18,2,20,10,22,30,6,7,1,2,19,8,40,20,1,0,0,1,0,0,0,0,1
27,10,13,15,20,9,9,25,-1,2,3,4,14,12,55,14,1,0,0,1,0,0,0,0,3
20,10,18,3,20,8,15,17,5,4,3,1,19,9,46,18,1,0,0,1,0,0,0,0,4
20,10,14,15,20,8,7,20,2,2,1,5,8,13,13,37,1,0,0,1,0,0,0,0,0
27,10,16,11,20,9,12,23,2,4,0,5,15,15,30,11,1,0,0,1,0,0,0,0,1
21,10,19,14,20,9,11,30,6,3,2,4,7,13,51,34,1,0,0,0,1,0,0,0,0
21,10,13,20,20,8,-1,25,-1,0,2,6,6,19,26,17,1,0,0,0,1,0,0,0,1
20,10,16,16,20,8,8,16,5,2,2,4,6,7,50,20,1,0,0,1,0,0,0,0,1
20,10,14,1,20,8,20,20,2,6,2,0,21,3,82,18,1,0,0,1,0,0,0,0,5
1,10,19,9,20,6,10,19,2,3,1,2,10,11,22,33,1,0,1,0,0,0,0,0,2
28,10,16,8,20,10,14,30,7,4,2,4,13,13,44,22,1,0,0,0,1,0,0,0,0
27,10,14,7,20,9,16,23,2,5,1,3,13,12,31,16,1,0,0,1,0,0,0,0,3
21,10,18,9,20,8,12,18,5,3,3,2,5,6,27,55,1,0,0,0,1,0,0,0,0
20,10,18,9,18,8,10,24,3,2,4,2,20,18,44,66,1,0,0,1,0,0,0,0,0
20,10,13,9,18,7,9,17,5,2,3,2,10,11,22,22,1,0,0,1,0,0,0,0,1
19,10,17,1,18,8,18,18,5,6,0,2,16,9,88,11,1,1,0,0,0,0,0,0,1
1,10,19,8,20,6,9,14,4,2,3,1,11,9,31,47,1,0,1,0,0,0,0,0,1
28,10,11,8,20,9,14,25,-1,4,2,3,15,14,46,37,1,0,0,0,1,0,0,0,2
27,10,17,18,18,9,4,27,4,1,1,7,5,19,31,16,1,0,0,1,0,0,0,0,1
27,10,16,13,20,9,10,18,5,2,4,3,13,13,30,30,1,0,0,1,0,0,0,0,4
27,10,15,10,20,10,12,30,6,3,3,4,12,13,20,40,1,0,0,1,0,0,0,0,1
27,10,14,12,20,9,11,23,2,3,2,4,10,13,13,13,1,0,0,1,0,0,0,0,1
21,10,14,13,20,8,10,18,5,3,1,4,9,12,22,22,1,0,0,0,1,0,0,0,1
21,10,13,16,20,8,7,25,-1,2,1,5,4,10,0,37,1,0,0,0,1,0,0,0,2
21,10,13,5,20,9,16,30,5,4,4,1,12,7,37,61,1,0,0,0,1,0,0,0,2
28,10,17,4,18,8,17,21,5,5,2,1,15,8,61,25,1,0,0,0,1,0,0,0,2
28,10,14,10,20,8,13,28,-1,4,1,3,13,15,37,15,1,0,0,0,1,0,0,0,2
28,10,11,11,20,9,12,18,5,3,3,3,8,8,60,20,1,0,0,0,1,0,0,0,2
28,10,15,2,14,13,28,28,9,9,1,3,29,13,82,0,1,0,0,0,1,0,0,0,4
27,10,18,9,20,9,13,25,-1,3,4,2,11,11,64,9,1,0,0,1,0,0,0,0,1
20,10,11,5,20,8,14,17,5,4,2,2,12,7,68,26,1,0,0,1,0,0,0,0,1
29,10,18,2,14,13,28,31,12,8,4,1,31,11,82,27,1,0,1,0,0,0,0,0,3
29,10,15,13,16,11,11,25,6,3,2,6,5,15,37,27,1,0,1,0,0,0,0,0,0
27,10,19,13,18,7,7,18,4,1,4,2,4,7,14,55,1,0,0,1,0,0,0,0,2
26,10,19,6,20,9,15,18,5,4,3,2,8,6,55,41,1,1,0,0,0,0,0,0,1
26,10,18,11,18,8,9,20,5,2,3,3,10,14,13,25,1,1,0,0,0,0,0,0,3
30,10,19,2,16,13,30,30,6,9,3,1,34,13,59,34,1,0,0,0,0,0,1,0,4
28,10,13,2,18,9,22,27,4,7,1,1,25,4,92,0,1,0,0,0,1,0,0,0,3
28,10,14,15,20,9,10,28,-1,2,4,3,7,10,31,24,1,0,0,0,1,0,0,0,2
27,10,17,1,10,11,28,28,10,9,1,1,37,12,85,25,1,0,0,1,0,0,0,0,3
27,10,14,16,20,9,6,23,2,1,3,5,6,14,31,31,1,0,0,1,0,0,0,0,0
29,10,18,1,16,26,59,59,15,17,8,1,46,14,71,39,1,0,1,0,0,0,0,0,1
22,10,18,17,18,9,5,20,5,1,2,6,9,18,33,33,1,0,1,0,0,0,0,0,0
22,10,18,10,10,34,15,86,15,4,3,27,20,90,11,0,1,0,1,0,0,0,0,0,2
21,10,10,19,20,7,5,18,5,1,2,4,7,15,0,55,1,0,0,0,1,0,0,0,1
20,10,18,1,16,11,29,29,5,9,2,0,32,10,44,33,1,0,0,1,0,0,0,0,2
20,10,16,15,18,7,6,17,5,2,0,5,5,9,82,27,1,0,0,1,0,0,0,0,0
1,10,18,17,18,7,5,19,2,1,2,4,7,15,24,31,1,0,1,0,0,0,0,0,1
29,10,17,5,16,7,13,20,0,4,1,2,10,4,37,37,1,0,1,0,0,0,0,0,1
28,10,16,6,10,11,12,27,2,2,6,3,15,17,13,37,1,0,0,0,1,0,0,0,0
28,10,17,4,18,7,15,18,4,5,0,2,16,6,85,0,1,0,0,0,1,0,0,0,2
27,10,14,17,20,9,9,18,5,1,6,2,11,15,30,20,1,0,0,1,0,0,0,0,0
22,10,16,4,16,11,23,30,9,7,2,2,19,7,51,51,1,0,1,0,0,0,0,0,4
19,10,18,2,16,10,25,26,4,8,1,1,28,10,80,20,1,1,0,0,0,0,0,0,1
8,10,19,12,22,7,9,19,5,2,3,2,10,8,80,11,1,0,1,0,0,0,0,0,1
30,10,20,1,4,1,3,3,0,1,0,0,2,1,37,73,1,0,0,0,0,0,1,0,5
29,10,19,2,16,7,19,20,0,7,0,0,12,2,88,0,1,0,1,0,0,0,0,0,2
29,10,18,13,16,26,29,57,19,8,5,13,27,43,24,16,1,0,1,0,0,0,0,0,1
27,10,13,15,18,8,6,20,5,1,3,4,10,16,0,55,1,0,0,1,0,0,0,0,1
27,10,16,2,24,14,26,27,9,7,5,2,25,11,44,37,1,0,0,1,0,0,0,0,1
27,10,18,9,20,10,13,30,6,3,4,3,10,16,17,26,1,0,0,1,0,0,0,0,0
23,10,18,12,12,9,3,22,3,1,0,8,5,20,11,11,1,0,0,0,0,0,1,0,0
21,10,12,3,18,8,17,27,3,5,2,1,17,10,110,0,1,0,0,0,1,0,0,0,3
20,10,18,14,20,9,10,27,5,2,4,3,10,13,0,20,1,0,0,1,0,0,0,0,0
1,10,17,4,16,23,44,57,13,13,5,5,41,26,71,24,1,0,1,0,0,0,0,0,3
31,10,21,2,4,1,3,6,0,1,0,0,3,1,27,41,1,0,0,0,0,0,0,1,1
30,10,20,18,19,8,5,18,5,1,2,5,7,14,20,40,1,0,0,0,0,0,1,0,0
30,10,19,14,16,13,9,30,6,2,3,8,8,18,0,30,1,0,0,0,0,0,1,0,3
29,10,17,2,16,12,30,31,9,10,0,2,28,7,71,24,1,0,1,0,0,0,0,0,4
27,10,18,14,18,9,10,27,4,3,1,5,9,14,25,13,1,0,0,1,0,0,0,0,1
20,10,18,19,20,9,6,27,5,1,3,5,8,16,8,42,1,0,0,1,0,0,0,0,4
20,10,18,12,18,9,10,27,3,2,4,3,9,12,37,37,1,0,0,1,0,0,0,0,2
20,10,14,8,14,12,15,25,9,4,3,5,18,13,42,42,1,0,0,1,0,0,0,0,1
20,10,17,1,16,11,31,31,6,10,1,0,30,6,90,11,1,0,0,1,0,0,0,0,3
19,10,15,13,16,10,10,25,5,3,1,6,6,15,9,18,1,1,0,0,0,0,0,0,0
19,10,19,4,19,7,12,15,2,4,0,3,10,9,22,37,1,1,0,0,0,0,0,0,1
1,10,18,18,20,8,7,21,4,2,1,5,5,9,0,22,1,0,1,0,0,0,0,0,1
30,10,19,8,16,13,15,30,6,4,3,6,17,18,27,46,1,0,0,0,0,0,1,0,1
29,10,19,11,14,12,14,26,8,4,2,6,10,19,47,16,1,0,1,0,0,0,0,0,0
28,10,13,6,16,11,19,29,6,5,4,2,17,10,66,33,1,0,0,0,1,0,0,0,1
28,10,16,4,16,12,20,25,6,5,5,2,16,5,55,46,1,0,0,0,1,0,0,0,1
27,10,16,10,18,9,11,27,4,3,2,4,13,20,44,22,1,0,0,1,0,0,0,0,1
27,10,16,4,18,10,17,21,5,5,2,3,13,15,33,11,1,0,0,1,0,0,0,0,1
27,10,11,12,16,11,12,25,6,3,3,5,11,18,42,34,1,0,0,1,0,0,0,0,1
27,10,14,4,24,14,24,26,9,7,3,4,32,22,49,25,1,0,0,1,0,0,0,0,1
27,10,13,9,20,11,16,28,5,4,4,3,12,10,84,8,1,0,0,1,0,0,0,0,2
26,10,18,6,16,11,17,29,5,5,2,4,23,21,77,22,1,1,0,0,0,0,0,0,2
22,10,16,2,16,6,16,19,0,5,1,0,8,1,73,0,1,0,1,0,0,0,0,0,3
22,10,18,8,10,34,38,86,15,11,5,18,35,49,49,13,1,0,1,0,0,0,0,0,1
20,10,16,13,18,8,9,19,5,2,3,3,12,15,73,25,1,0,0,1,0,0,0,0,0
19,10,16,8,16,11,15,27,7,4,3,4,11,12,31,31,1,1,0,0,0,0,0,0,2
19,10,18,6,24,12,19,25,8,5,4,3,19,18,44,22,1,1,0,0,0,0,0,0,1
19,10,17,7,16,10,15,25,5,4,3,3,11,10,22,33,1,1,0,0,0,0,0,0,2
12,10,18,7,24,12,20,28,4,5,5,2,16,12,69,14,1,1,0,0,0,0,0,0,1
9,10,2,10,23,30,47,66,20,14,5,11,41,32,44,27,1,0,0,0,0,0,1,0,4
2,10,18,6,24,10,16,20,5,4,4,2,18,12,39,39,1,0,0,0,0,0,1,0,1
2,10,18,22,24,10,6,20,5,0,6,4,8,14,16,31,1,0,0,0,0,0,1,0,0
31,10,19,5,12,9,17,25,3,5,2,2,22,9,66,22,1,0,0,0,0,0,0,1,1
28,10,15,1,12,7,19,19,4,6,1,0,15,2,66,0,1,0,0,0,1,0,0,0,4
28,10,16,2,12,11,21,31,9,6,3,2,14,7,60,0,1,0,0,0,1,0,0,0,3
28,10,14,4,16,26,50,59,15,15,5,6,49,30,79,16,1,0,0,0,1,0,0,0,0
28,10,12,5,18,10,18,21,5,4,6,0,14,7,30,50,1,0,0,0,1,0,0,0,0
27,10,15,9,10,12,9,27,2,2,3,7,15,27,13,25,1,0,0,1,0,0,0,0,1
26,10,18,5,10,35,47,86,18,13,8,14,51,44,37,25,1,1,0,0,0,0,0,0,1
24,10,18,5,24,13,23,26,9,6,5,2,23,11,41,35,1,0,0,0,0,0,0,1,2
23,10,17,1,16,26,58,58,21,17,7,2,51,23,71,31,1,0,0,0,0,0,1,0,1
22,10,23,3,20,29,56,62,17,16,8,5,39,20,37,25,1,0,1,0,0,0,0,0,2
21,10,17,15,16,6,2,16,0,0,2,4,5,14,0,27,1,0,0,0,1,0,0,0,1
21,10,16,6,16,6,12,16,0,4,0,2,9,2,37,0,1,0,0,0,1,0,0,0,1
20,10,15,9,10,10,8,24,2,2,2,6,13,22,13,25,1,0,0,1,0,0,0,0,1
20,10,13,1,12,28,70,70,28,22,4,2,57,15,88,11,1,0,0,1,0,0,0,0,1
20,10,16,12,19,7,7,18,2,2,1,4,9,11,22,44,1,0,0,1,0,0,0,0,2
20,10,15,3,12,11,21,31,8,6,3,2,14,7,77,0,1,0,0,1,0,0,0,0,1
20,10,16,16,16,6,0,16,0,0,0,6,1,10,47,0,1,0,0,1,0,0,0,0,0
20,10,13,3,20,10,22,27,4,7,1,2,20,9,68,26,1,0,0,1,0,0,0,0,3
19,10,17,4,14,12,18,25,9,5,3,4,14,14,42,26,1,1,0,0,0,0,0,0,2
19,10,18,7,10,33,42,83,15,13,3,17,46,60,82,14,1,1,0,0,0,0,0,0,0
19,10,18,1,10,34,83,83,15,26,5,3,79,19,82,27,1,1,0,0,0,0,0,0,5
19,10,18,17,20,10,9,24,4,2,3,5,7,12,55,16,1,1,0,0,0,0,0,0,3
14,10,19,1,20,28,56,56,17,16,8,4,43,18,70,24,1,0,0,0,1,0,0,0,2
2,10,19,17,24,10,10,20,5,2,4,4,14,18,44,22,1,0,0,0,0,0,1,0,2
1,10,19,17,18,6,4,16,4,1,1,4,4,10,40,20,1,0,1,0,0,0,0,0,3
1,10,19,14,19,5,5,13,1,1,2,2,4,7,66,22,1,0,1,0,0,0,0,0,2
31,10,19,1,12,10,25,25,3,8,1,1,19,7,60,20,1,0,0,0,0,0,0,1,0
31,10,19,12,12,10,3,25,3,1,0,9,5,23,27,9,1,0,0,0,0,0,0,1,0
31,10,19,9,16,12,15,30,6,4,3,5,17,19,46,18,1,0,0,0,0,0,0,1,2
31,10,17,6,16,25,45,63,16,12,9,4,45,25,63,39,1,0,0,0,0,0,0,1,1
29,10,17,6,16,7,12,20,0,3,3,1,7,3,44,66,1,0,1,0,0,0,0,0,2
29,10,17,6,12,6,9,19,3,3,0,3,11,9,27,0,1,0,1,0,0,0,0,0,1
29,10,17,7,12,6,6,19,3,1,3,2,5,6,66,22,1,0,1,0,0,0,0,0,1
