Day,Month,Hour,League_Rank_1,League_Rank_2,Total_teams,Games_played_1,Games_played_2,Points_1,Points_2,Max_points,Min_points,Won_1,Draw_1,Lost_1,Won_2,Draw_2,Lost_2,Goals_Scored_1,Goals_Scored_2,Goals_Rec_1,Goal_Rec_2,Win_Perc_1,Win_Perc_2,Draw_Perc_1,Draw_Perc_2,Avrage_FT_Goal,Average_HT_Goal,Weekday_Fri,Weekday_Mon,Weekday_Sat,Weekday_Sun,Weekday_Thu,Weekday_Tue,Weekday_Wed,Result
7,12,8,8,10,10,6,6,5,2,14,2,1,2,3,0,2,4,6,6,11,14,22,0,44,44,3.0,1.5,1,0,0,0,0,0,0,Home
6,12,14,4,8,10,9,10,17,5,23,4,5,2,2,1,2,7,11,12,10,19,47,16,31,31,1.66,0.83,0,0,0,0,1,0,0,Home
5,12,19,12,10,12,14,15,5,13,30,5,1,2,11,4,1,10,8,12,32,32,18,18,9,0,2.83,1.33,0,0,0,0,0,0,1,Home
5,12,19,5,4,12,14,15,24,26,30,5,7,3,4,8,2,5,16,20,18,17,55,44,11,22,1.5,0.5,0,0,0,0,0,0,1,Draw
5,12,15,5,7,16,18,18,32,25,50,7,8,8,2,7,4,7,27,24,16,19,51,51,22,7,2.33,0.16,0,0,0,0,0,0,1,Draw
5,12,15,10,15,16,18,18,19,15,50,7,5,4,9,4,3,11,10,12,20,24,48,35,20,35,2.66,1.33,0,0,0,0,0,0,1,Home
4,12,15,9,5,14,17,17,22,29,44,5,6,4,7,9,2,6,16,25,17,16,37,73,18,9,1.83,0.5,0,0,0,0,0,1,0,Away
3,12,17,4,7,16,17,17,29,25,37,12,8,5,4,7,4,6,24,24,18,21,44,59,22,22,2.5,1.16,0,1,0,0,0,0,0,Home
2,12,19,11,16,16,17,17,19,11,38,11,6,1,10,1,8,8,20,17,34,25,47,0,0,47,2.0,1.16,0,0,0,1,0,0,0,Home
2,12,19,4,13,20,38,38,66,44,80,23,18,12,8,11,11,16,48,34,27,35,42,42,49,30,1.0,0.33,0,0,0,1,0,0,0,Home
2,12,19,1,19,20,38,38,80,37,80,23,23,11,4,9,10,19,64,36,26,63,55,37,30,18,4.0,2.33,0,0,0,1,0,0,0,Home
2,12,16,6,11,12,11,11,16,7,25,7,4,4,3,2,1,8,12,9,11,17,33,22,44,0,3.5,1.5,0,0,0,1,0,0,0,Home
2,12,8,5,7,10,6,6,10,5,14,2,3,1,2,1,2,3,8,5,7,8,55,27,0,27,3.33,1.5,0,0,0,1,0,0,0,Home
2,12,11,7,6,16,30,30,43,52,72,19,12,7,11,14,10,6,31,50,30,30,55,47,16,47,2.33,1.16,0,0,0,1,0,0,0,Away
1,12,5,17,9,18,34,34,39,48,69,30,12,3,19,14,6,14,47,41,54,46,41,62,7,14,4.16,2.0,0,0,1,0,0,0,0,Home
1,12,16,7,6,12,16,16,24,24,36,9,7,3,6,6,6,4,23,21,24,19,44,55,33,22,2.0,0.83,0,0,1,0,0,0,0,Away
1,12,15,7,12,12,14,14,18,3,34,3,6,0,8,1,0,13,14,10,27,41,33,11,0,0,2.5,1.33,0,0,1,0,0,0,0,Home
1,12,15,3,12,14,17,17,37,14,41,5,12,1,4,4,2,11,35,19,13,32,64,37,18,18,2.5,1.16,0,0,1,0,0,0,0,Home
1,12,14,2,9,14,10,10,19,10,26,8,5,4,1,2,4,4,18,12,6,16,22,22,44,44,3.66,0.66,0,0,1,0,0,0,0,Away
1,12,6,10,4,10,5,5,2,8,13,2,0,2,3,2,2,1,5,8,12,4,0,27,27,55,2.83,1.16,0,0,1,0,0,0,0,Away
1,12,5,4,6,6,37,37,39,32,47,32,9,12,16,8,8,21,52,42,68,66,11,11,33,33,3.5,2.0,0,0,1,0,0,0,0,Home
3,6,20,1,10,20,12,12,27,16,27,5,8,3,1,4,4,4,21,12,7,9,49,42,30,30,2.83,1.66,0,0,0,1,0,0,0,Home
11,6,18,7,3,16,13,13,20,24,31,5,6,2,5,7,3,3,21,20,16,10,39,79,8,24,4.16,1.33,0,1,0,0,0,0,0,Home
10,6,20,2,12,20,12,12,23,14,27,5,7,2,3,4,2,6,24,14,17,17,30,42,37,30,3.66,1.66,0,0,0,1,0,0,0,Home
9,6,19,7,1,10,22,23,23,56,56,12,6,5,11,18,2,3,19,45,28,14,49,73,0,25,2.16,0.5,0,0,1,0,0,0,0,Away
21,5,17,2,5,6,36,36,81,45,85,40,24,9,3,10,15,11,82,38,37,44,92,37,11,41,1.83,0.83,0,1,0,0,0,0,0,Draw
13,5,18,7,3,18,34,34,47,78,88,30,13,8,13,24,6,4,36,63,49,24,33,64,6,13,2.66,1.0,0,0,0,1,0,0,0,Home
10,6,19,1,6,16,13,13,31,22,31,5,9,4,0,6,4,3,20,17,5,16,88,44,16,31,4.0,1.83,0,0,0,1,0,0,0,Draw
6,6,1,3,4,20,12,12,23,22,27,5,6,5,1,6,4,2,18,15,11,8,27,41,16,17,1.5,0.5,0,0,0,0,0,0,1,Draw
20,5,17,1,4,6,10,10,46,39,46,34,3,3,4,4,2,4,17,8,12,8,71,55,31,16,2.33,1.16,0,0,0,1,0,0,0,Away
8,6,0,12,1,20,12,12,14,27,27,5,4,2,6,8,3,1,14,21,17,7,52,75,12,15,3.16,1.5,1,0,0,0,0,0,0,Away
7,6,1,8,11,20,12,11,18,15,27,5,5,3,4,4,3,4,8,17,7,18,37,30,55,25,2.66,1.66,0,0,0,0,1,0,0,Draw
4,6,15,1,5,10,23,23,56,33,56,12,18,2,3,10,3,10,45,37,14,41,69,41,27,0,1.5,0.66,0,1,0,0,0,0,0,Home
30,5,23,16,4,20,12,12,12,22,27,5,3,3,6,6,4,2,16,15,23,8,61,37,37,18,2.66,0.83,0,0,0,0,0,0,1,Away
26,5,23,6,7,20,12,12,19,19,27,5,5,4,3,5,4,3,18,15,11,15,61,13,37,25,3.5,1.5,0,0,1,0,0,0,0,Away
25,5,19,8,4,10,22,23,21,33,56,12,5,6,11,9,6,8,21,37,31,22,41,27,14,8,3.16,1.33,1,0,0,0,0,0,0,Draw
25,5,19,7,9,10,22,23,23,18,56,12,6,5,11,4,6,13,19,15,28,43,41,27,0,14,3.0,1.33,1,0,0,0,0,0,0,Draw
19,5,18,2,3,10,36,36,69,54,84,35,20,9,7,15,9,12,72,51,36,51,73,49,14,8,2.83,1.16,0,0,1,0,0,0,0,Draw
12,5,16,9,1,18,34,34,43,88,88,30,13,4,17,28,4,2,45,82,56,18,48,96,27,7,3.16,1.0,0,0,1,0,0,0,0,Away
11,5,19,13,6,18,34,34,34,47,88,30,9,7,18,13,8,13,36,47,51,55,55,27,18,18,3.0,1.5,1,0,0,0,0,0,0,Away
10,5,12,3,2,6,9,9,40,42,46,33,4,0,5,6,2,1,11,20,13,9,63,39,24,39,2.0,1.33,0,0,0,0,1,0,0,Away
17,6,18,6,1,16,11,11,21,28,28,7,6,3,2,9,1,1,11,18,7,4,60,100,18,11,2.0,0.83,0,0,0,1,0,0,0,Away
15,6,18,5,2,10,23,23,33,55,56,12,10,3,10,17,4,2,37,58,41,10,41,55,12,1,3.5,2.16,1,0,0,0,0,0,0,Away
6,6,0,2,8,12,22,22,42,23,53,14,12,6,4,6,5,11,43,25,17,39,66,33,33,44,3.5,1.5,0,0,0,0,0,0,1,Home
2,6,20,4,7,20,12,12,22,19,27,5,6,4,2,5,4,3,15,15,8,15,68,18,30,18,2.0,1.0,0,0,1,0,0,0,0,Draw
28,5,18,7,1,8,14,14,27,54,54,17,3,4,7,11,1,2,10,29,16,10,9,55,19,9,2.0,1.16,0,1,0,0,0,0,0,Away
27,5,19,3,1,16,13,13,24,31,31,5,7,3,3,9,4,0,20,20,10,5,55,71,31,24,2.83,0.83,0,0,0,1,0,0,0,Away
27,5,16,7,1,10,36,36,43,83,83,20,12,7,17,25,8,3,51,81,55,29,14,82,33,0,3.5,0.83,0,0,0,1,0,0,0,Home
26,5,20,12,14,20,12,12,14,14,27,5,4,2,6,3,5,4,14,14,17,19,50,40,16,18,3.16,1.66,0,0,1,0,0,0,0,Home
23,5,18,1,6,8,14,14,54,27,54,17,11,1,2,3,4,7,29,16,10,22,46,27,19,15,3.66,1.83,0,0,0,0,0,0,1,Home
21,5,18,12,11,16,11,11,12,13,26,5,3,3,5,4,1,6,13,12,16,17,24,24,39,16,2.33,1.16,0,1,0,0,0,0,0,Draw
20,5,20,3,15,20,12,11,23,13,27,5,6,5,1,4,1,6,18,14,11,16,61,37,30,42,2.83,1.33,0,0,0,1,0,0,0,Home
20,5,17,6,2,6,10,10,34,43,46,34,2,2,6,6,3,1,9,20,22,9,39,47,31,8,1.66,0.5,0,0,0,1,0,0,0,Draw
16,5,23,14,2,20,12,12,14,23,27,5,3,5,4,7,2,3,14,24,19,17,25,49,37,25,2.83,1.5,0,0,0,0,0,0,1,Home
16,5,18,1,10,16,11,12,26,15,26,5,8,2,1,4,3,5,25,15,14,18,49,49,16,19,3.16,1.33,0,0,0,0,0,0,1,Home
11,5,20,8,16,28,27,27,45,36,58,15,13,6,8,10,6,11,39,25,26,26,41,27,41,41,2.33,1.0,1,0,0,0,0,0,0,Home
9,5,18,3,2,8,37,37,60,67,70,49,16,12,9,20,7,10,53,55,34,41,47,63,16,16,3.16,1.5,0,0,0,0,0,0,1,Away
6,5,12,11,2,18,34,34,40,79,83,24,11,7,16,25,4,5,41,89,56,33,48,82,13,2,2.66,1.33,0,0,0,1,0,0,0,Away
5,5,19,3,2,18,34,34,78,81,88,30,24,6,4,25,6,3,63,80,24,22,82,75,7,7,2.33,1.5,0,0,1,0,0,0,0,Draw
14,6,1,4,11,20,12,11,22,15,27,5,6,4,2,4,3,4,15,17,8,18,61,30,37,30,3.83,2.0,0,0,0,0,1,0,0,Home
14,6,1,6,20,23,14,13,26,11,33,9,8,2,4,3,2,8,30,10,16,17,47,31,16,9,3.33,1.16,0,0,0,0,1,0,0,Home
10,6,17,15,12,16,13,13,8,13,31,5,2,2,9,3,4,6,10,17,28,20,30,60,15,19,3.5,1.83,0,0,0,1,0,0,0,Draw
10,6,23,2,9,12,18,18,35,21,41,12,10,5,3,4,9,5,29,19,16,15,44,33,44,33,2.5,0.83,0,0,0,1,0,0,0,Draw
8,6,1,13,2,20,12,12,14,23,27,5,4,2,6,7,2,3,14,24,18,17,30,42,37,30,2.5,0.66,1,0,0,0,0,0,0,Away
4,6,1,2,17,23,15,14,29,16,33,9,8,5,2,5,1,8,28,17,14,26,55,44,33,11,2.66,1.33,0,1,0,0,0,0,0,Home
3,6,1,6,3,20,12,12,19,23,27,5,5,4,3,6,5,1,18,18,11,11,61,61,37,37,2.83,1.33,0,0,0,1,0,0,0,Home
1,6,19,9,8,10,23,22,18,21,56,12,4,6,13,5,6,11,15,21,43,31,41,27,14,0,2.33,0.83,1,0,0,0,0,0,0,Draw
1,6,19,1,3,10,23,23,56,40,56,12,18,2,3,12,4,7,45,32,14,25,55,96,16,14,4.33,0.5,1,0,0,0,0,0,0,Home
31,5,1,8,6,20,12,12,18,19,27,5,5,3,4,5,4,3,8,18,7,11,77,55,18,8,3.16,1.5,0,0,0,0,1,0,0,Home
31,5,1,3,9,20,12,12,23,17,27,5,6,5,1,4,5,3,18,16,11,14,61,37,30,30,3.0,1.83,0,0,0,0,1,0,0,Home
28,5,20,5,7,12,9,9,16,11,18,3,4,4,1,3,2,4,16,10,11,13,55,110,9,19,3.0,1.0,0,1,0,0,0,0,0,Draw
26,5,13,1,5,12,15,13,35,19,35,8,11,2,2,4,7,2,26,18,10,15,110,79,16,11,2.83,1.16,0,0,1,0,0,0,0,Home
21,5,19,9,1,10,23,23,18,56,56,12,4,6,13,18,2,3,15,45,43,14,27,69,14,27,2.83,2.0,0,1,0,0,0,0,0,Away
21,5,19,5,10,10,23,23,33,12,56,12,10,3,10,3,3,17,37,14,41,58,41,27,0,14,4.66,1.83,0,1,0,0,0,0,0,Home
19,5,17,2,15,18,34,34,72,36,75,12,21,9,4,9,9,16,78,38,36,42,62,27,13,17,2.33,1.16,0,0,1,0,0,0,0,Home
16,5,17,3,13,16,13,13,24,12,31,5,7,3,3,3,3,7,20,12,10,19,79,31,16,47,3.5,1.5,0,0,0,0,0,0,1,Home
13,5,18,5,4,18,34,34,51,75,88,30,15,6,13,24,3,7,40,74,42,29,35,75,27,20,1.66,1.16,0,0,0,1,0,0,0,Home
13,5,18,2,15,18,34,34,81,32,88,30,25,6,3,8,8,18,80,29,22,50,69,27,9,19,3.66,1.83,0,0,0,1,0,0,0,Home
13,5,17,1,4,8,37,37,70,60,70,49,22,4,11,16,12,9,55,68,35,54,63,47,18,8,3.16,1.0,0,0,0,1,0,0,0,Home
10,5,16,6,1,6,9,9,33,46,46,33,2,1,6,3,3,3,9,17,22,11,39,79,16,31,4.5,2.0,0,0,0,0,1,0,0,Away
10,5,14,2,1,10,36,36,69,84,84,35,20,9,7,26,6,4,72,84,36,41,69,96,-11,12,2.5,0.83,0,0,0,0,1,0,0,Home
8,5,18,2,3,12,38,38,73,70,82,29,22,7,9,21,7,10,56,76,37,50,55,66,22,22,2.83,0.83,0,0,0,0,0,1,0,Draw
6,5,8,1,6,18,15,15,37,22,37,9,12,1,2,6,4,5,22,23,8,17,64,46,15,11,2.66,1.83,0,0,0,1,0,0,0,Home
6,5,19,1,16,18,34,34,88,31,88,30,28,4,2,9,4,21,82,32,18,48,90,20,7,41,2.0,1.0,0,0,0,1,0,0,0,Home
6,5,12,3,9,18,34,34,71,44,83,24,22,5,7,12,8,14,72,42,38,54,75,55,15,15,3.33,1.66,0,0,0,1,0,0,0,Home
6,5,12,8,4,18,34,34,46,66,83,24,12,10,12,20,6,8,48,76,53,39,35,75,35,14,4.0,2.33,0,0,0,1,0,0,0,Away
5,5,13,1,5,16,30,30,60,53,60,13,18,6,6,14,11,5,41,46,21,21,68,51,9,13,2.83,0.66,0,0,1,0,0,0,0,Home
18,6,18,9,7,16,12,12,16,18,30,5,4,4,4,5,3,4,16,19,16,19,30,40,15,17,2.16,1.0,0,1,0,0,0,0,0,Draw
14,6,1,6,1,20,12,12,19,27,27,5,5,4,3,8,3,1,18,21,11,7,59,84,18,35,3.33,1.5,0,0,0,0,1,0,0,Draw
12,6,1,3,6,12,18,18,34,24,41,12,10,4,4,7,3,8,32,24,22,22,55,33,12,35,2.83,0.83,0,0,0,0,0,1,0,Draw
11,6,23,7,4,10,10,10,13,14,20,8,3,4,3,3,5,2,7,10,10,8,41,35,17,14,2.0,1.0,0,1,0,0,0,0,0,Draw
9,6,1,16,19,23,15,14,18,15,33,9,5,3,7,4,3,7,16,23,21,27,66,29,7,37,3.33,1.83,0,0,1,0,0,0,0,Away
8,6,19,2,9,10,23,23,55,18,56,12,17,4,2,4,6,13,58,15,10,43,37,25,-11,17,3.66,1.83,1,0,0,0,0,0,0,Home
8,6,19,8,5,10,22,23,21,33,56,12,5,6,11,10,3,10,21,37,31,41,27,41,0,27,2.66,1.16,1,0,0,0,0,0,0,Away
6,6,19,2,5,16,6,6,11,10,12,2,3,2,1,3,1,2,13,9,5,10,63,63,31,16,1.83,0.66,0,0,0,0,0,0,1,Home
2,6,23,11,9,20,11,12,15,17,27,5,4,3,4,4,5,3,17,16,18,14,30,30,30,30,4.66,2.0,0,0,1,0,0,0,0,Away
27,5,1,2,1,20,12,12,23,27,27,5,7,2,3,8,3,1,24,21,17,7,49,49,30,30,2.83,1.16,0,0,0,1,0,0,0,Away
27,5,17,4,7,16,13,13,24,20,31,5,7,3,3,6,2,5,20,21,14,16,47,47,8,8,2.33,1.0,0,0,0,1,0,0,0,Home
27,5,16,8,2,10,36,36,38,70,83,20,10,8,18,22,4,10,35,68,51,45,49,73,35,18,2.5,1.16,0,0,0,1,0,0,0,Draw
27,5,14,7,1,16,11,11,17,26,26,5,5,2,4,8,2,1,13,25,11,14,31,79,31,16,2.16,0.66,0,0,0,1,0,0,0,Draw
26,5,22,9,8,23,16,16,23,24,33,9,6,5,5,6,6,4,26,27,30,23,66,66,19,9,3.16,2.16,0,0,1,0,0,0,0,Draw
26,5,15,11,1,16,30,30,32,66,66,24,9,5,16,20,6,4,32,55,55,23,24,79,16,16,2.66,1.5,0,0,1,0,0,0,0,Away
26,5,16,6,13,16,13,13,22,12,31,5,6,4,3,3,3,7,17,12,16,19,50,60,8,15,2.5,1.66,0,0,1,0,0,0,0,Home
25,5,19,2,10,10,23,23,55,12,56,12,17,4,2,3,3,17,58,14,10,58,61,13,-11,16,2.16,0.83,1,0,0,0,0,0,0,Home
25,5,19,6,2,10,17,17,26,31,38,2,7,5,5,9,4,4,27,37,16,16,41,27,27,27,3.0,1.16,1,0,0,0,0,0,0,Away
23,5,18,8,2,16,11,12,15,24,26,5,4,3,4,6,6,0,16,19,11,9,59,77,17,26,3.0,2.16,0,0,0,0,0,0,1,Draw
20,5,18,1,4,6,10,10,50,35,50,24,5,5,0,3,4,3,12,13,6,11,73,55,37,9,1.33,0.83,0,0,0,1,0,0,0,Home
20,5,17,3,5,6,10,10,40,38,46,34,4,0,6,4,4,2,12,13,15,13,66,66,22,37,2.66,1.0,0,0,0,1,0,0,0,Away
20,5,16,10,8,16,12,11,15,15,26,5,4,3,5,4,3,4,15,16,18,11,41,41,11,16,2.83,1.33,0,0,0,1,0,0,0,Home
20,5,15,1,6,10,36,36,83,46,83,20,25,8,3,12,10,14,81,50,29,56,99,44,11,11,2.66,0.83,0,0,0,1,0,0,0,Home
20,5,14,1,2,16,11,12,26,24,26,5,8,2,1,6,6,0,25,19,14,9,59,77,26,26,2.0,1.5,0,0,0,1,0,0,0,Away
19,5,1,19,14,23,14,15,15,19,33,9,4,3,7,6,1,8,23,24,27,31,73,55,19,13,3.33,1.0,0,0,1,0,0,0,0,Home
19,5,23,1,11,20,12,11,27,15,27,5,8,3,1,4,3,4,21,17,7,18,70,58,8,44,1.0,0.33,0,0,1,0,0,0,0,Draw
18,5,17,5,3,6,36,36,45,59,85,40,10,15,11,17,8,11,38,76,44,58,37,37,37,27,2.83,1.33,1,0,0,0,0,0,0,Draw
16,5,11,4,1,4,6,6,4,11,11,4,1,1,4,3,2,1,5,10,10,6,33,39,26,13,2.33,0.83,0,0,0,0,0,0,1,Away
14,5,18,9,11,18,34,34,44,42,75,12,12,8,14,11,9,14,44,44,55,53,27,27,27,35,2.5,1.16,0,1,0,0,0,0,0,Away
11,5,18,2,7,10,23,22,55,23,56,12,17,4,2,6,5,11,58,19,10,28,55,33,-11,8,2.66,1.33,1,0,0,0,0,0,0,Home
9,5,18,3,5,6,10,10,14,8,21,7,4,2,4,2,2,6,13,11,16,21,29,15,19,17,2.33,1.33,0,0,0,0,0,0,1,Home
9,5,22,16,1,28,27,27,36,58,58,15,10,6,11,18,4,5,25,50,26,22,37,61,37,37,2.5,1.5,0,0,0,0,0,0,1,Draw
5,5,13,1,9,10,23,23,56,18,56,12,18,2,3,4,6,13,45,15,14,43,69,27,27,14,2.83,2.0,0,0,1,0,0,0,0,Home
5,5,10,18,13,18,15,15,9,17,37,9,2,3,10,4,5,6,14,23,30,24,48,55,14,0,2.16,1.0,0,0,1,0,0,0,0,Draw
4,5,19,4,8,18,34,34,75,45,88,30,24,3,7,13,6,15,74,35,29,44,69,27,27,27,2.5,1.0,1,0,0,0,0,0,0,Draw
17,6,10,5,7,9,10,12,14,11,36,3,4,2,4,3,2,7,24,15,25,29,31,16,13,13,3.83,1.16,0,0,0,1,0,0,0,Home
17,6,14,5,13,16,11,11,21,9,28,7,6,3,2,2,3,6,11,8,5,15,50,11,12,14,1.16,0.5,0,0,0,1,0,0,0,Home
15,6,18,9,4,10,23,23,18,33,56,12,4,6,13,9,6,8,15,37,43,22,27,69,14,14,2.0,0.83,1,0,0,0,0,0,0,Away
14,6,2,23,15,23,14,16,9,19,33,9,2,3,9,5,4,7,16,23,26,28,27,14,17,18,2.0,0.66,0,0,0,0,1,0,0,Draw
10,6,0,1,4,12,18,18,41,30,41,12,13,2,3,9,3,6,30,29,15,22,33,55,44,11,2.83,1.83,0,0,0,1,0,0,0,Draw
10,6,3,13,10,23,15,15,20,22,33,9,6,2,7,7,1,7,22,19,23,29,40,20,20,50,5.0,2.5,0,0,0,1,0,0,0,Home
10,6,1,15,8,23,16,16,19,24,33,9,5,4,7,6,6,4,23,27,28,23,69,41,18,16,3.16,1.66,0,0,0,1,0,0,0,Draw
10,6,22,1,4,12,22,22,53,38,53,14,16,5,1,10,8,4,52,32,22,21,66,33,22,55,1.66,0.83,0,0,0,1,0,0,0,Home
10,6,23,15,4,20,11,12,13,22,27,5,4,1,6,6,4,2,14,15,16,8,40,50,12,14,2.33,0.83,0,0,0,1,0,0,0,Away
10,6,20,17,9,20,12,12,12,17,27,5,3,3,6,4,5,3,10,16,17,14,37,30,25,30,2.16,1.16,0,0,0,1,0,0,0,Draw
8,6,11,4,5,14,16,17,25,24,40,9,7,4,5,7,3,7,25,30,21,32,37,37,12,35,3.16,0.66,1,0,0,0,0,0,0,Away
8,6,11,2,8,14,16,16,40,21,40,9,13,1,2,7,0,9,35,23,15,26,92,55,19,9,3.0,1.5,1,0,0,0,0,0,0,Home
7,6,21,16,12,16,6,6,2,6,12,2,0,2,4,0,6,0,7,4,13,4,55,24,16,39,1.83,0.83,0,0,0,0,1,0,0,Draw
7,6,1,7,19,20,12,12,19,9,27,5,5,4,3,2,3,7,15,10,15,15,13,49,25,25,1.66,0.66,0,0,0,0,1,0,0,Home
4,6,22,6,7,12,22,22,30,24,53,14,8,6,8,6,6,10,36,27,40,39,64,55,14,15,2.5,1.16,0,1,0,0,0,0,0,Home
3,6,0,4,14,23,15,15,28,19,33,9,8,4,3,6,1,8,30,24,20,31,47,79,16,15,2.66,1.0,0,0,0,1,0,0,0,Home
1,6,1,19,15,20,12,11,9,13,27,5,2,3,7,4,1,6,10,14,15,16,42,37,25,49,2.0,1.0,1,0,0,0,0,0,0,Home
1,6,19,3,9,10,17,17,31,9,38,2,8,7,2,2,3,12,32,16,12,41,55,27,55,27,2.33,1.0,1,0,0,0,0,0,0,Home
31,5,14,4,12,12,14,14,19,11,40,11,6,1,7,2,5,7,16,10,22,18,44,33,22,33,2.66,0.66,0,0,0,0,1,0,0,Away
27,5,23,13,3,20,12,12,14,23,27,5,4,2,6,6,5,1,14,18,18,11,61,49,37,30,2.83,1.66,0,0,0,1,0,0,0,Away
27,5,16,6,4,10,36,36,46,57,83,20,12,10,14,17,6,13,50,49,56,41,55,44,33,11,2.83,1.5,0,0,0,1,0,0,0,Home
26,5,22,20,10,23,13,15,11,22,33,9,3,2,8,7,1,7,10,19,17,29,37,37,18,12,3.16,1.5,0,0,1,0,0,0,0,Away
26,5,15,6,5,8,14,14,27,30,54,17,3,4,7,4,4,6,16,13,22,17,9,37,37,27,1.66,0.83,0,0,1,0,0,0,0,Draw
26,5,1,19,3,23,14,14,15,29,33,9,4,3,7,8,5,1,23,24,27,14,44,66,11,15,3.16,1.83,0,0,1,0,0,0,0,Away
25,5,19,8,3,10,17,17,21,31,38,2,6,3,8,8,7,2,15,32,25,12,41,55,14,55,1.5,0.33,1,0,0,0,0,0,0,Away
23,5,17,2,1,16,12,12,25,31,31,7,7,4,1,10,1,1,16,21,6,6,110,92,16,15,2.16,0.83,0,0,0,0,0,0,1,Away
22,5,17,10,4,12,14,13,12,22,35,8,3,3,8,5,7,1,18,14,27,10,22,33,55,0,3.0,1.66,0,0,0,0,0,1,0,Away
22,5,16,12,5,12,13,13,8,19,35,8,1,5,7,4,7,2,9,18,20,15,63,31,16,16,3.33,1.33,0,0,0,0,0,1,0,Draw
21,5,15,6,5,10,36,36,45,55,71,26,12,9,15,14,13,9,48,58,52,44,47,39,8,39,3.83,1.33,0,1,0,0,0,0,0,Draw
21,5,15,1,7,10,36,36,85,39,85,18,26,7,3,9,12,15,82,40,39,50,96,14,8,15,3.0,0.33,0,1,0,0,0,0,0,Home
20,5,20,7,10,20,12,12,19,16,27,5,5,4,3,4,4,4,15,12,15,9,37,55,9,11,3.16,0.83,0,0,0,1,0,0,0,Draw
19,5,19,7,4,10,22,23,23,33,56,12,6,5,11,9,6,8,19,37,28,22,37,37,11,9,2.16,1.0,0,0,1,0,0,0,0,Draw
16,5,11,2,4,4,6,6,9,6,13,6,3,0,3,2,0,4,12,9,13,14,16,16,16,9,4.83,2.33,0,0,0,0,0,0,1,Away
15,5,19,2,3,6,36,36,71,68,80,49,21,8,7,20,8,8,60,75,33,51,73,64,9,8,3.0,2.16,0,0,0,0,0,1,0,Home
15,5,1,8,3,28,27,27,45,50,58,15,13,6,8,14,8,5,39,31,26,20,55,55,37,18,2.16,0.83,0,0,0,0,0,1,0,Home
12,5,20,5,4,20,12,12,20,22,27,5,5,5,2,6,4,2,11,15,5,8,55,61,37,37,2.16,1.0,0,0,1,0,0,0,0,Draw
12,5,21,10,6,28,27,27,43,46,58,15,11,10,6,13,7,7,33,29,23,19,18,73,55,37,2.0,1.0,0,0,1,0,0,0,0,Home
10,5,14,8,10,10,36,36,42,35,84,35,12,6,18,9,8,19,38,46,55,67,27,41,-11,11,3.66,2.16,0,0,0,0,1,0,0,Home
9,5,18,6,4,12,38,38,49,67,82,29,12,13,13,18,13,7,39,62,39,46,44,55,18,17,1.33,0.5,0,0,0,0,0,0,1,Home
9,5,18,1,5,12,38,38,82,59,82,29,24,10,4,16,11,11,73,49,25,47,77,55,22,22,2.5,1.16,0,0,0,0,0,0,1,Draw
9,5,23,5,16,23,17,15,27,18,33,9,7,6,4,5,3,7,22,16,16,21,34,59,17,0,2.33,0.66,0,0,0,0,0,0,1,Home
9,5,23,19,20,23,14,13,15,11,33,9,4,3,7,3,2,8,23,10,27,17,31,63,39,24,3.33,0.66,0,0,0,0,0,0,1,Away
8,5,18,2,7,10,36,36,70,43,73,26,22,4,10,11,10,15,75,43,32,64,27,27,69,14,3.0,1.83,0,0,0,0,0,1,0,Home
6,5,6,17,10,18,15,15,13,18,37,9,3,4,8,5,3,7,14,19,21,21,55,48,27,41,2.83,1.33,0,0,0,1,0,0,0,Home
6,5,16,2,7,16,30,30,58,42,60,13,17,7,6,12,6,12,49,35,23,41,55,31,39,39,2.83,1.0,0,0,0,1,0,0,0,Home
5,5,17,6,1,10,36,36,42,84,84,35,11,9,16,26,6,4,53,84,56,41,27,55,19,-11,3.33,1.66,0,0,1,0,0,0,0,Away
5,5,23,1,10,16,15,15,34,17,34,9,10,4,1,4,5,6,20,20,8,18,55,31,47,31,3.5,1.5,0,0,1,0,0,0,0,Home
5,5,16,3,11,16,30,30,56,37,60,13,16,8,6,9,10,11,51,27,32,28,73,18,11,15,2.33,1.66,0,0,1,0,0,0,0,Home
5,5,0,19,16,23,14,15,15,18,33,9,4,3,7,5,3,7,23,16,27,21,66,29,7,37,3.5,1.83,0,0,1,0,0,0,0,Home
5,5,14,2,4,12,38,38,73,67,82,29,22,7,9,18,13,7,56,62,37,46,55,55,22,33,2.5,1.16,0,0,1,0,0,0,0,Draw
5,5,14,3,5,12,38,38,70,59,82,29,21,7,10,16,11,11,76,49,50,47,55,66,33,22,1.83,0.83,0,0,1,0,0,0,0,Home
4,5,18,4,6,6,10,10,39,34,46,34,4,2,4,2,2,6,8,9,8,22,47,47,16,16,1.83,0.83,1,0,0,0,0,0,0,Away
4,5,18,1,9,10,36,36,85,32,85,18,26,7,3,7,11,18,82,45,39,60,73,37,37,0,3.83,1.83,1,0,0,0,0,0,0,Draw
18,6,15,2,4,16,11,11,24,23,31,7,7,3,1,7,2,2,15,15,5,7,63,79,31,16,2.0,0.66,0,1,0,0,0,0,0,Draw
17,6,10,6,9,22,17,18,29,28,38,12,8,5,4,7,7,4,20,24,14,25,51,44,9,14,1.33,0.33,0,0,0,1,0,0,0,Draw
